date,sales,product_category,region,store,promo_flag
2023-10-28,936.94,Fashion,North,Store A,0
2023-10-28,1098.48,Fashion,South,Store A,0
2023-10-28,1207.21,Fashion,East,Online,0
2023-10-28,1403.31,Fashion,West,Online,0
2023-10-28,810.01,Home,North,Store B,0
2023-10-28,920.94,Home,South,Store B,0
2023-10-28,906.86,Home,East,Store A,0
2023-10-28,932.39,Home,West,Store A,0
2023-10-29,1101.73,Grocery,North,Store B,0
2023-10-29,1128.24,Grocery,South,Store B,0
2023-10-29,1136.41,Grocery,East,Store A,0
2023-10-29,1231.54,Grocery,West,Store A,0
2023-10-29,1175.41,Electronics,North,Store B,0
2023-10-29,1330.48,Electronics,South,Store B,0
2023-10-29,1409.95,Electronics,East,Store A,0
2023-10-29,1541.02,Electronics,West,Store A,0
2023-10-29,955.37,Fashion,North,Store B,0
2023-10-29,1004.26,Fashion,South,Store B,0
2023-10-29,985.98,Fashion,East,Store A,0
2023-10-29,1183.04,Fashion,West,Store A,0
2023-10-29,833.05,Home,North,Store C,0
2023-10-29,763.94,Home,South,Store C,0
2023-10-29,774.36,Home,East,Store B,0
2023-10-29,895.14,Home,West,Store B,0
2023-10-30,749.29,Grocery,North,Store C,0
2023-10-30,876.36,Grocery,South,Store C,0
2023-10-30,809.75,Grocery,East,Store B,0
2023-10-30,1023.21,Grocery,West,Store B,0
2023-10-30,862.86,Electronics,North,Store C,0
2023-10-30,1052.33,Electronics,South,Store C,0
2023-10-30,1147.32,Electronics,East,Store B,0
2023-10-30,1302.1,Electronics,West,Store B,0
2023-10-30,750.85,Fashion,North,Store C,0
2023-10-30,787.8,Fashion,South,Store C,0
2023-10-30,737.91,Fashion,East,Store B,0
2023-10-30,910.8,Fashion,West,Store B,0
2023-10-30,884.83,Home,North,Online,0
2023-10-30,1057.66,Home,South,Online,0
2023-10-30,735.89,Home,East,Store C,0
2023-10-30,847.0,Home,West,Store C,0
2023-10-31,1051.63,Grocery,North,Online,0
2023-10-31,1244.59,Grocery,South,Online,0
2023-10-31,827.15,Grocery,East,Store C,0
2023-10-31,988.93,Grocery,West,Store C,0
2023-10-31,1426.38,Electronics,North,Online,0
2023-10-31,1399.2,Electronics,South,Online,0
2023-10-31,1003.74,Electronics,East,Store C,0
2023-10-31,1270.03,Electronics,West,Store C,0
2023-10-31,919.01,Fashion,North,Online,0
2023-10-31,1102.48,Fashion,South,Online,0
2023-10-31,744.13,Fashion,East,Store C,0
2023-10-31,902.97,Fashion,West,Store C,0
2023-10-31,657.47,Home,North,Store A,0
2023-10-31,881.06,Home,South,Store A,0
2023-10-31,963.02,Home,East,Online,0
2023-10-31,1124.49,Home,West,Online,0
2023-11-01,816.66,Grocery,North,Store B,0
2023-11-01,988.86,Grocery,South,Store B,0
2023-11-01,907.04,Grocery,East,Store A,0
2023-11-01,1113.9,Grocery,West,Store A,0
2023-11-01,1158.81,Electronics,North,Store B,0
2023-11-01,1189.52,Electronics,South,Store B,0
2023-11-01,1085.74,Electronics,East,Store A,0
2023-11-01,1372.38,Electronics,West,Store A,0
2023-11-01,716.92,Fashion,North,Store B,0
2023-11-01,834.75,Fashion,South,Store B,0
2023-11-01,818.18,Fashion,East,Store A,0
2023-11-01,1011.8,Fashion,West,Store A,0
2023-11-01,711.82,Home,North,Store C,0
2023-11-01,783.42,Home,South,Store C,0
2023-11-01,762.04,Home,East,Store B,0
2023-11-01,807.52,Home,West,Store B,0
2023-11-02,783.12,Grocery,North,Store C,0
2023-11-02,940.28,Grocery,South,Store C,0
2023-11-02,868.2,Grocery,East,Store B,0
2023-11-02,1053.26,Grocery,West,Store B,0
2023-11-02,1002.51,Electronics,North,Store C,0
2023-11-02,1094.34,Electronics,South,Store C,0
2023-11-02,1098.8,Electronics,East,Store B,0
2023-11-02,1373.51,Electronics,West,Store B,0
2023-11-02,734.55,Fashion,North,Store C,0
2023-11-02,911.76,Fashion,South,Store C,0
2023-11-02,857.02,Fashion,East,Store B,0
2023-11-02,897.32,Fashion,West,Store B,0
2023-11-02,830.75,Home,North,Online,0
2023-11-02,968.8,Home,South,Online,0
2023-11-02,642.47,Home,East,Store C,0
2023-11-02,811.16,Home,West,Store C,0
2023-11-03,1131.23,Grocery,North,Online,0
2023-11-03,1318.23,Grocery,South,Online,0
2023-11-03,865.81,Grocery,East,Store C,0
2023-11-03,980.27,Grocery,West,Store C,0
2023-11-03,1206.11,Electronics,North,Online,0
2023-11-03,1507.15,Electronics,South,Online,0
2023-11-03,1022.93,Electronics,East,Store C,0
2023-11-03,1219.2,Electronics,West,Store C,0
2023-11-03,1120.26,Fashion,North,Online,0
2023-11-03,1211.56,Fashion,South,Online,0
2023-11-03,820.11,Fashion,East,Store C,0
2023-11-03,866.71,Fashion,West,Store C,0
2023-11-03,720.6,Home,North,Store A,0
2023-11-03,847.16,Home,South,Store A,0
2023-11-03,888.16,Home,East,Online,0
2023-11-03,1129.3,Home,West,Online,0
2023-11-04,1089.09,Grocery,North,Store A,0
2023-11-04,1157.5,Grocery,South,Store A,0
2023-11-04,1395.21,Grocery,East,Online,0
2023-11-04,1579.18,Grocery,West,Online,0
2023-11-04,1191.87,Electronics,North,Store A,0
2023-11-04,1462.13,Electronics,South,Store A,0
2023-11-04,1615.23,Electronics,East,Online,0
2023-11-04,1947.1,Electronics,West,Online,0
2023-11-04,960.26,Fashion,North,Store A,0
2023-11-04,1159.73,Fashion,South,Store A,0
2023-11-04,1227.01,Fashion,East,Online,0
2023-11-04,1367.87,Fashion,West,Online,0
2023-11-04,742.04,Home,North,Store B,0
2023-11-04,995.0,Home,South,Store B,0
2023-11-04,972.87,Home,East,Store A,0
2023-11-04,1091.46,Home,West,Store A,0
2023-11-05,1293.61,Grocery,North,Store B,1
2023-11-05,1436.99,Grocery,South,Store B,1
2023-11-05,1377.82,Grocery,East,Store A,1
2023-11-05,1536.26,Grocery,West,Store A,1
2023-11-05,1552.95,Electronics,North,Store B,1
2023-11-05,1688.82,Electronics,South,Store B,1
2023-11-05,1591.58,Electronics,East,Store A,1
2023-11-05,1872.28,Electronics,West,Store A,1
2023-11-05,1122.82,Fashion,North,Store B,1
2023-11-05,1170.11,Fashion,South,Store B,1
2023-11-05,1265.12,Fashion,East,Store A,1
2023-11-05,1399.49,Fashion,West,Store A,1
2023-11-05,945.55,Home,North,Store C,1
2023-11-05,1024.43,Home,South,Store C,1
2023-11-05,1012.9,Home,East,Store B,1
2023-11-05,1174.52,Home,West,Store B,1
2023-11-06,809.48,Grocery,North,Store C,0
2023-11-06,1035.44,Grocery,South,Store C,0
2023-11-06,984.99,Grocery,East,Store B,0
2023-11-06,1095.23,Grocery,West,Store B,0
2023-11-06,983.4,Electronics,North,Store C,0
2023-11-06,1167.42,Electronics,South,Store C,0
2023-11-06,1155.8,Electronics,East,Store B,0
2023-11-06,1248.89,Electronics,West,Store B,0
2023-11-06,744.74,Fashion,North,Store C,0
2023-11-06,752.37,Fashion,South,Store C,0
2023-11-06,893.57,Fashion,East,Store B,0
2023-11-06,1098.15,Fashion,West,Store B,0
2023-11-06,901.75,Home,North,Online,0
2023-11-06,904.57,Home,South,Online,0
2023-11-06,727.59,Home,East,Store C,0
2023-11-06,771.87,Home,West,Store C,0
2023-11-07,1068.43,Grocery,North,Online,0
2023-11-07,1292.19,Grocery,South,Online,0
2023-11-07,868.66,Grocery,East,Store C,0
2023-11-07,984.8,Grocery,West,Store C,0
2023-11-07,1293.92,Electronics,North,Online,0
2023-11-07,1520.46,Electronics,South,Online,0
2023-11-07,1005.97,Electronics,East,Store C,0
2023-11-07,1156.39,Electronics,West,Store C,0
2023-11-07,992.99,Fashion,North,Online,0
2023-11-07,1169.82,Fashion,South,Online,0
2023-11-07,772.44,Fashion,East,Store C,0
2023-11-07,848.17,Fashion,West,Store C,0
2023-11-07,808.33,Home,North,Store A,0
2023-11-07,707.56,Home,South,Store A,0
2023-11-07,912.62,Home,East,Online,0
2023-11-07,1075.19,Home,West,Online,0
2023-11-08,936.5,Grocery,North,Store A,0
2023-11-08,1087.64,Grocery,South,Store A,0
2023-11-08,1215.96,Grocery,East,Online,0
2023-11-08,1326.76,Grocery,West,Online,0
2023-11-08,1149.43,Electronics,North,Store A,0
2023-11-08,1282.44,Electronics,South,Store A,0
2023-11-08,1294.56,Electronics,East,Online,0
2023-11-08,1748.29,Electronics,West,Online,0
2023-11-08,770.55,Fashion,North,Store A,0
2023-11-08,990.26,Fashion,South,Store A,0
2023-11-08,1077.64,Fashion,East,Online,0
2023-11-08,1265.34,Fashion,West,Online,0
2023-11-08,684.5,Home,North,Store B,0
2023-11-08,855.62,Home,South,Store B,0
2023-11-08,701.59,Home,East,Store A,0
2023-11-08,928.42,Home,West,Store A,0
2023-11-09,845.36,Grocery,North,Store B,0
2023-11-09,960.33,Grocery,South,Store B,0
2023-11-09,993.19,Grocery,East,Store A,0
2023-11-09,1206.96,Grocery,West,Store A,0
2023-11-09,1035.74,Electronics,North,Store B,0
2023-11-09,1243.41,Electronics,South,Store B,0
2023-11-09,1169.55,Electronics,East,Store A,0
2023-11-09,1332.03,Electronics,West,Store A,0
2023-11-09,787.92,Fashion,North,Store B,0
2023-11-09,896.57,Fashion,South,Store B,0
2023-11-09,849.12,Fashion,East,Store A,0
2023-11-09,1074.0,Fashion,West,Store A,0
2023-11-09,682.24,Home,North,Store C,0
2023-11-09,674.41,Home,South,Store C,0
2023-11-09,652.49,Home,East,Store B,0
2023-11-09,903.21,Home,West,Store B,0
2023-11-10,779.39,Grocery,North,Store C,0
2023-11-10,954.83,Grocery,South,Store C,0
2023-11-10,958.3,Grocery,East,Store B,0
2023-11-10,1013.57,Grocery,West,Store B,0
2023-11-10,914.24,Electronics,North,Store C,0
2023-11-10,1221.14,Electronics,South,Store C,0
2023-11-10,1120.85,Electronics,East,Store B,0
2023-11-10,1280.78,Electronics,West,Store B,0
2023-11-10,703.01,Fashion,North,Store C,0
2023-11-10,830.64,Fashion,South,Store C,0
2023-11-10,772.29,Fashion,East,Store B,0
2023-11-10,1040.24,Fashion,West,Store B,0
2023-11-10,861.08,Home,North,Online,0
2023-11-10,1088.94,Home,South,Online,0
2023-11-10,677.06,Home,East,Store C,0
2023-11-10,770.12,Home,West,Store C,0
2023-11-11,1267.62,Grocery,North,Online,0
2023-11-11,1325.29,Grocery,South,Online,0
2023-11-11,992.01,Grocery,East,Store C,0
2023-11-11,1172.72,Grocery,West,Store C,0
2023-11-11,1599.02,Electronics,North,Online,0
2023-11-11,1664.78,Electronics,South,Online,0
2023-11-11,1265.67,Electronics,East,Store C,0
2023-11-11,1467.63,Electronics,West,Store C,0
2023-11-11,1250.52,Fashion,North,Online,0
2023-11-11,1342.18,Fashion,South,Online,0
2023-11-11,969.78,Fashion,East,Store C,0
2023-11-11,1000.98,Fashion,West,Store C,0
2023-11-11,920.17,Home,North,Store A,0
2023-11-11,960.37,Home,South,Store A,0
2023-11-11,1004.23,Home,East,Online,0
2023-11-11,1234.36,Home,West,Online,0
2023-11-12,1085.18,Grocery,North,Store A,0
2023-11-12,1189.58,Grocery,South,Store A,0
2023-11-12,1369.24,Grocery,East,Online,0
2023-11-12,1496.79,Grocery,West,Online,0
2023-11-12,1188.54,Electronics,North,Store A,0
2023-11-12,1561.57,Electronics,South,Store A,0
2023-11-12,1672.54,Electronics,East,Online,0
2023-11-12,1863.2,Electronics,West,Online,0
2023-11-12,992.78,Fashion,North,Store A,0
2023-11-12,1186.34,Fashion,South,Store A,0
2023-11-12,1257.33,Fashion,East,Online,0
2023-11-12,1469.12,Fashion,West,Online,0
2023-11-12,891.93,Home,North,Store B,0
2023-11-12,906.53,Home,South,Store B,0
2023-11-12,921.89,Home,East,Store A,0
2023-11-12,1088.2,Home,West,Store A,0
2023-11-13,867.97,Grocery,North,Store B,0
2023-11-13,983.65,Grocery,South,Store B,0
2023-11-13,980.92,Grocery,East,Store A,0
2023-11-13,1158.23,Grocery,West,Store A,0
2023-11-13,1004.9,Electronics,North,Store B,0
2023-11-13,1253.61,Electronics,South,Store B,0
2023-11-13,1121.9,Electronics,East,Store A,0
2023-11-13,1379.53,Electronics,West,Store A,0
2023-11-13,791.91,Fashion,North,Store B,0
2023-11-13,939.61,Fashion,South,Store B,0
2023-11-13,777.57,Fashion,East,Store A,0
2023-11-13,1107.35,Fashion,West,Store A,0
2023-11-13,637.14,Home,North,Store C,0
2023-11-13,834.73,Home,South,Store C,0
2023-11-13,722.62,Home,East,Store B,0
2023-11-13,883.79,Home,West,Store B,0
2023-11-14,935.79,Grocery,North,Store C,0
2023-11-14,930.13,Grocery,South,Store C,0
2023-11-14,990.47,Grocery,East,Store B,0
2023-11-14,1093.89,Grocery,West,Store B,0
2023-11-14,1022.3,Electronics,North,Store C,0
2023-11-14,1141.52,Electronics,South,Store C,0
2023-11-14,1156.56,Electronics,East,Store B,0
2023-11-14,1276.09,Electronics,West,Store B,0
2023-11-14,706.02,Fashion,North,Store C,0
2023-11-14,830.15,Fashion,South,Store C,0
2023-11-14,849.66,Fashion,East,Store B,0
2023-11-14,987.08,Fashion,West,Store B,0
2023-11-14,949.77,Home,North,Online,0
2023-11-14,1108.41,Home,South,Online,0
2023-11-14,650.76,Home,East,Store C,0
2023-11-14,793.45,Home,West,Store C,0
2023-11-15,1266.94,Grocery,North,Online,1
2023-11-15,1643.74,Grocery,South,Online,1
2023-11-15,1057.85,Grocery,East,Store C,1
2023-11-15,1258.7,Grocery,West,Store C,1
2023-11-15,1545.97,Electronics,North,Online,1
2023-11-15,1843.62,Electronics,South,Online,1
2023-11-15,1280.84,Electronics,East,Store C,1
2023-11-15,1469.05,Electronics,West,Store C,1
2023-11-15,1291.03,Fashion,North,Online,1
2023-11-15,1529.39,Fashion,South,Online,1
2023-11-15,900.77,Fashion,East,Store C,1
2023-11-15,1071.66,Fashion,West,Store C,1
2023-11-15,870.11,Home,North,Store A,1
2023-11-15,1133.74,Home,South,Store A,1
2023-11-15,1198.92,Home,East,Online,1
2023-11-15,1343.82,Home,West,Online,1
2023-11-16,944.59,Grocery,North,Store A,0
2023-11-16,1028.03,Grocery,South,Store A,0
2023-11-16,1220.62,Grocery,East,Online,0
2023-11-16,1365.98,Grocery,West,Online,0
2023-11-16,1119.99,Electronics,North,Store A,0
2023-11-16,1324.65,Electronics,South,Store A,0
2023-11-16,1399.64,Electronics,East,Online,0
2023-11-16,1656.03,Electronics,West,Online,0
2023-11-16,863.28,Fashion,North,Store A,0
2023-11-16,1025.76,Fashion,South,Store A,0
2023-11-16,1162.93,Fashion,East,Online,0
2023-11-16,1301.55,Fashion,West,Online,0
2023-11-16,766.79,Home,North,Store B,0
2023-11-16,811.55,Home,South,Store B,0
2023-11-16,760.55,Home,East,Store A,0
2023-11-16,982.29,Home,West,Store A,0
2023-11-17,899.41,Grocery,North,Store B,0
2023-11-17,934.84,Grocery,South,Store B,0
2023-11-17,966.63,Grocery,East,Store A,0
2023-11-17,1160.98,Grocery,West,Store A,0
2023-11-17,1042.94,Electronics,North,Store B,0
2023-11-17,1300.63,Electronics,South,Store B,0
2023-11-17,1211.34,Electronics,East,Store A,0
2023-11-17,1478.12,Electronics,West,Store A,0
2023-11-17,829.06,Fashion,North,Store B,0
2023-11-17,931.7,Fashion,South,Store B,0
2023-11-17,849.72,Fashion,East,Store A,0
2023-11-17,1067.42,Fashion,West,Store A,0
2023-11-17,680.45,Home,North,Store C,0
2023-11-17,698.55,Home,South,Store C,0
2023-11-17,725.2,Home,East,Store B,0
2023-11-17,875.75,Home,West,Store B,0
2023-11-18,993.91,Grocery,North,Store C,0
2023-11-18,1130.85,Grocery,South,Store C,0
2023-11-18,1046.55,Grocery,East,Store B,0
2023-11-18,1302.41,Grocery,West,Store B,0
2023-11-18,1158.68,Electronics,North,Store C,0
2023-11-18,1172.49,Electronics,South,Store C,0
2023-11-18,1271.23,Electronics,East,Store B,0
2023-11-18,1595.62,Electronics,West,Store B,0
2023-11-18,796.37,Fashion,North,Store C,0
2023-11-18,1017.99,Fashion,South,Store C,0
2023-11-18,1074.31,Fashion,East,Store B,0
2023-11-18,1126.6,Fashion,West,Store B,0
2023-11-18,1065.04,Home,North,Online,0
2023-11-18,1140.48,Home,South,Online,0
2023-11-18,913.22,Home,East,Store C,0
2023-11-18,970.44,Home,West,Store C,0
2023-11-19,1314.23,Grocery,North,Online,0
2023-11-19,1567.56,Grocery,South,Online,0
2023-11-19,1050.97,Grocery,East,Store C,0
2023-11-19,1152.78,Grocery,West,Store C,0
2023-11-19,1542.85,Electronics,North,Online,0
2023-11-19,1823.97,Electronics,South,Online,0
2023-11-19,1186.62,Electronics,East,Store C,0
2023-11-19,1328.75,Electronics,West,Store C,0
2023-11-19,1197.58,Fashion,North,Online,0
2023-11-19,1285.13,Fashion,South,Online,0
2023-11-19,1017.5,Fashion,East,Store C,0
2023-11-19,1108.89,Fashion,West,Store C,0
2023-11-19,845.22,Home,North,Store A,0
2023-11-19,980.36,Home,South,Store A,0
2023-11-19,1008.61,Home,East,Online,0
2023-11-19,1256.4,Home,West,Online,0
2023-11-20,1006.25,Grocery,North,Store A,0
2023-11-20,1204.53,Grocery,South,Store A,0
2023-11-20,1221.28,Grocery,East,Online,0
2023-11-20,1393.25,Grocery,West,Online,0
2023-11-20,1119.89,Electronics,North,Store A,0
2023-11-20,1249.2,Electronics,South,Store A,0
2023-11-20,1534.89,Electronics,East,Online,0
2023-11-20,1672.33,Electronics,West,Online,0
2023-11-20,986.17,Fashion,North,Store A,0
2023-11-20,1066.75,Fashion,South,Store A,0
2023-11-20,985.47,Fashion,East,Online,0
2023-11-20,1243.18,Fashion,West,Online,0
2023-11-20,691.76,Home,North,Store B,0
2023-11-20,824.93,Home,South,Store B,0
2023-11-20,802.75,Home,East,Store A,0
2023-11-20,1118.91,Home,West,Store A,0
2023-11-21,838.17,Grocery,North,Store B,0
2023-11-21,1034.12,Grocery,South,Store B,0
2023-11-21,1026.79,Grocery,East,Store A,0
2023-11-21,1175.16,Grocery,West,Store A,0
2023-11-21,1086.0,Electronics,North,Store B,0
2023-11-21,1171.83,Electronics,South,Store B,0
2023-11-21,1200.68,Electronics,East,Store A,0
2023-11-21,1442.41,Electronics,West,Store A,0
2023-11-21,839.38,Fashion,North,Store B,0
2023-11-21,966.32,Fashion,South,Store B,0
2023-11-21,986.43,Fashion,East,Store A,0
2023-11-21,1127.19,Fashion,West,Store A,0
2023-11-21,689.32,Home,North,Store C,0
2023-11-21,715.74,Home,South,Store C,0
2023-11-21,728.17,Home,East,Store B,0
2023-11-21,888.89,Home,West,Store B,0
2023-11-22,858.15,Grocery,North,Store C,0
2023-11-22,934.72,Grocery,South,Store C,0
2023-11-22,886.13,Grocery,East,Store B,0
2023-11-22,1044.46,Grocery,West,Store B,0
2023-11-22,925.17,Electronics,North,Store C,0
2023-11-22,1143.57,Electronics,South,Store C,0
2023-11-22,1047.46,Electronics,East,Store B,0
2023-11-22,1280.5,Electronics,West,Store B,0
2023-11-22,751.05,Fashion,North,Store C,0
2023-11-22,806.11,Fashion,South,Store C,0
2023-11-22,879.03,Fashion,East,Store B,0
2023-11-22,1056.47,Fashion,West,Store B,0
2023-11-22,895.55,Home,North,Online,0
2023-11-22,1029.76,Home,South,Online,0
2023-11-22,745.65,Home,East,Store C,0
2023-11-22,808.35,Home,West,Store C,0
2023-11-23,1097.32,Grocery,North,Online,0
2023-11-23,1363.89,Grocery,South,Online,0
2023-11-23,930.72,Grocery,East,Store C,0
2023-11-23,1077.19,Grocery,West,Store C,0
2023-11-23,1423.23,Electronics,North,Online,0
2023-11-23,1453.35,Electronics,South,Online,0
2023-11-23,1135.96,Electronics,East,Store C,0
2023-11-23,1278.03,Electronics,West,Store C,0
2023-11-23,1099.33,Fashion,North,Online,0
2023-11-23,1209.37,Fashion,South,Online,0
2023-11-23,810.03,Fashion,East,Store C,0
2023-11-23,940.48,Fashion,West,Store C,0
2023-11-23,798.32,Home,North,Store A,0
2023-11-23,868.59,Home,South,Store A,0
2023-11-23,1014.98,Home,East,Online,0
2023-11-23,1057.64,Home,West,Online,0
2023-11-24,928.74,Grocery,North,Store A,0
2023-11-24,1203.55,Grocery,South,Store A,0
2023-11-24,1157.05,Grocery,East,Online,0
2023-11-24,1397.2,Grocery,West,Online,0
2023-11-24,1104.93,Electronics,North,Store A,0
2023-11-24,1331.47,Electronics,South,Store A,0
2023-11-24,1393.33,Electronics,East,Online,0
2023-11-24,1686.97,Electronics,West,Online,0
2023-11-24,923.98,Fashion,North,Store A,0
2023-11-24,960.19,Fashion,South,Store A,0
2023-11-24,1133.89,Fashion,East,Online,0
2023-11-24,1336.03,Fashion,West,Online,0
2023-11-24,792.85,Home,North,Store B,0
2023-11-24,844.18,Home,South,Store B,0
2023-11-24,991.27,Home,East,Store A,0
2023-11-24,1020.32,Home,West,Store A,0
2023-11-25,1277.91,Grocery,North,Store B,1
2023-11-25,1386.13,Grocery,South,Store B,1
2023-11-25,1388.75,Grocery,East,Store A,1
2023-11-25,1728.59,Grocery,West,Store A,1
2023-11-25,1610.35,Electronics,North,Store B,1
2023-11-25,1807.33,Electronics,South,Store B,1
2023-11-25,1720.82,Electronics,East,Store A,1
2023-11-25,1916.71,Electronics,West,Store A,1
2023-11-25,1180.05,Fashion,North,Store B,1
2023-11-25,1244.48,Fashion,South,Store B,1
2023-11-25,1194.14,Fashion,East,Store A,1
2023-11-25,1523.46,Fashion,West,Store A,1
2023-11-25,991.13,Home,North,Store C,1
2023-11-25,1145.13,Home,South,Store C,1
2023-11-25,1096.08,Home,East,Store B,1
2023-11-25,1294.28,Home,West,Store B,1
2023-11-26,933.77,Grocery,North,Store C,0
2023-11-26,1118.78,Grocery,South,Store C,0
2023-11-26,1014.25,Grocery,East,Store B,0
2023-11-26,1188.47,Grocery,West,Store B,0
2023-11-26,1229.6,Electronics,North,Store C,0
2023-11-26,1311.86,Electronics,South,Store C,0
2023-11-26,1368.27,Electronics,East,Store B,0
2023-11-26,1623.75,Electronics,West,Store B,0
2023-11-26,870.14,Fashion,North,Store C,0
2023-11-26,1061.72,Fashion,South,Store C,0
2023-11-26,967.8,Fashion,East,Store B,0
2023-11-26,1087.08,Fashion,West,Store B,0
2023-11-26,1090.08,Home,North,Online,0
2023-11-26,1207.22,Home,South,Online,0
2023-11-26,813.73,Home,East,Store C,0
2023-11-26,1100.49,Home,West,Store C,0
2023-11-27,1066.53,Grocery,North,Online,0
2023-11-27,1330.61,Grocery,South,Online,0
2023-11-27,835.17,Grocery,East,Store C,0
2023-11-27,1103.28,Grocery,West,Store C,0
2023-11-27,1400.85,Electronics,North,Online,0
2023-11-27,1596.77,Electronics,South,Online,0
2023-11-27,1018.91,Electronics,East,Store C,0
2023-11-27,1225.46,Electronics,West,Store C,0
2023-11-27,1103.95,Fashion,North,Online,0
2023-11-27,1295.97,Fashion,South,Online,0
2023-11-27,840.89,Fashion,East,Store C,0
2023-11-27,914.71,Fashion,West,Store C,0
2023-11-27,803.64,Home,North,Store A,0
2023-11-27,1027.07,Home,South,Store A,0
2023-11-27,981.42,Home,East,Online,0
2023-11-27,1235.42,Home,West,Online,0
2023-11-28,926.34,Grocery,North,Store A,0
2023-11-28,1098.49,Grocery,South,Store A,0
2023-11-28,1236.18,Grocery,East,Online,0
2023-11-28,1444.75,Grocery,West,Online,0
2023-11-28,1121.6,Electronics,North,Store A,0
2023-11-28,1280.17,Electronics,South,Store A,0
2023-11-28,1500.95,Electronics,East,Online,0
2023-11-28,1777.83,Electronics,West,Online,0
2023-11-28,968.28,Fashion,North,Store A,0
2023-11-28,1106.73,Fashion,South,Store A,0
2023-11-28,1107.63,Fashion,East,Online,0
2023-11-28,1285.2,Fashion,West,Online,0
2023-11-28,815.68,Home,North,Store B,0
2023-11-28,883.12,Home,South,Store B,0
2023-11-28,766.21,Home,East,Store A,0
2023-11-28,914.05,Home,West,Store A,0
2023-11-29,940.39,Grocery,North,Store B,0
2023-11-29,1029.9,Grocery,South,Store B,0
2023-11-29,1009.04,Grocery,East,Store A,0
2023-11-29,1255.09,Grocery,West,Store A,0
2023-11-29,1140.84,Electronics,North,Store B,0
2023-11-29,1324.24,Electronics,South,Store B,0
2023-11-29,1109.79,Electronics,East,Store A,0
2023-11-29,1453.31,Electronics,West,Store A,0
2023-11-29,874.14,Fashion,North,Store B,0
2023-11-29,867.58,Fashion,South,Store B,0
2023-11-29,888.84,Fashion,East,Store A,0
2023-11-29,1048.51,Fashion,West,Store A,0
2023-11-29,698.75,Home,North,Store C,0
2023-11-29,883.56,Home,South,Store C,0
2023-11-29,885.91,Home,East,Store B,0
2023-11-29,872.17,Home,West,Store B,0
2023-11-30,888.33,Grocery,North,Store C,0
2023-11-30,1008.95,Grocery,South,Store C,0
2023-11-30,975.69,Grocery,East,Store B,0
2023-11-30,1151.61,Grocery,West,Store B,0
2023-11-30,1050.86,Electronics,North,Store C,0
2023-11-30,1270.0,Electronics,South,Store C,0
2023-11-30,1209.11,Electronics,East,Store B,0
2023-11-30,1301.12,Electronics,West,Store B,0
2023-11-30,830.31,Fashion,North,Store C,0
2023-11-30,944.4,Fashion,South,Store C,0
2023-11-30,890.81,Fashion,East,Store B,0
2023-11-30,1096.16,Fashion,West,Store B,0
2023-11-30,952.67,Home,North,Online,0
2023-11-30,1083.68,Home,South,Online,0
2023-11-30,735.57,Home,East,Store C,0
2023-11-30,751.78,Home,West,Store C,0
2023-12-01,913.1,Grocery,North,Store B,0
2023-12-01,1007.65,Grocery,South,Store B,0
2023-12-01,949.87,Grocery,East,Store A,0
2023-12-01,1280.45,Grocery,West,Store A,0
2023-12-01,1131.86,Electronics,North,Store B,0
2023-12-01,1255.19,Electronics,South,Store B,0
2023-12-01,1190.53,Electronics,East,Store A,0
2023-12-01,1462.26,Electronics,West,Store A,0
2023-12-01,1062.24,Fashion,North,Store B,1
2023-12-01,1101.6,Fashion,South,Store B,1
2023-12-01,1114.65,Fashion,East,Store A,1
2023-12-01,1367.44,Fashion,West,Store A,1
2023-12-01,594.27,Home,North,Store C,0
2023-12-01,794.5,Home,South,Store C,0
2023-12-01,754.61,Home,East,Store B,0
2023-12-01,913.8,Home,West,Store B,0
2023-12-02,973.88,Grocery,North,Store C,0
2023-12-02,1147.54,Grocery,South,Store C,0
2023-12-02,1217.97,Grocery,East,Store B,0
2023-12-02,1298.64,Grocery,West,Store B,0
2023-12-02,1221.2,Electronics,North,Store C,0
2023-12-02,1481.54,Electronics,South,Store C,0
2023-12-02,1308.13,Electronics,East,Store B,0
2023-12-02,1684.01,Electronics,West,Store B,0
2023-12-02,1100.21,Fashion,North,Store C,1
2023-12-02,1350.04,Fashion,South,Store C,1
2023-12-02,1262.77,Fashion,East,Store B,1
2023-12-02,1462.76,Fashion,West,Store B,1
2023-12-02,1094.54,Home,North,Online,0
2023-12-02,1215.69,Home,South,Online,0
2023-12-02,853.59,Home,East,Store C,0
2023-12-02,1054.79,Home,West,Store C,0
2023-12-03,1352.22,Grocery,North,Online,0
2023-12-03,1522.64,Grocery,South,Online,0
2023-12-03,1032.72,Grocery,East,Store C,0
2023-12-03,1293.31,Grocery,West,Store C,0
2023-12-03,1695.5,Electronics,North,Online,0
2023-12-03,1816.59,Electronics,South,Online,0
2023-12-03,1222.59,Electronics,East,Store C,0
2023-12-03,1511.53,Electronics,West,Store C,0
2023-12-03,1569.96,Fashion,North,Online,1
2023-12-03,1754.47,Fashion,South,Online,1
2023-12-03,1080.54,Fashion,East,Store C,1
2023-12-03,1345.97,Fashion,West,Store C,1
2023-12-03,871.98,Home,North,Store A,0
2023-12-03,1036.12,Home,South,Store A,0
2023-12-03,1235.78,Home,East,Online,0
2023-12-03,1280.07,Home,West,Online,0
2023-12-04,891.46,Grocery,North,Store A,0
